ID,Description,Asset,Failure,Date,Title,Problem Code,Cause Code,Action Code
20269727,"Notif ID: 
Eng Finding: WO $26k

API Plan 54 flush source changed with additional monitoring. - DFW 4/8/2015
Ops Finding: Flowserve:  The secondary stationary and rotating seal faces were polished which is indicative of poor seal face lubrication.  The poor seal face lubrication was most likely because API plan 54 did not have enough pressure or flow to be operable. - DFW 3/4/2015
SAP WO Long Desc: REPLACE SEALS & BEARINGS P7237 [WEST]
 SAP 20269727  TRN: 2002530  P<(>&<)>ID ATTACHED  FORM-1 ATTACHED 
 REPLACE PUMPS SEALS AND BEARINGS. INSPECT COUPLING AND REPLACE AS 
NEEDED. ",P7237,1,9/23/2014,,SEAL,LUBRICATION,REPLACE
20264468,"Notif ID: 
Eng Finding: 
Ops Finding: Flowserve:  The stationary and rotating seal faces on the secondary seal had heavy wear and were polished because API plan 54 pressure was not high enough.  API plan 54 was replaced with the correct pressure but the secondary seal had already failed. - DFW 3/4/2015
SAP WO Long Desc: REPLACE PUMP SEALS P7238

  

  

 SAP20264468 

 TRN: 2002340 

 P<(>&<)>ID ATTACHED 

 FORM-1 ATTACHED 

 B-BREAK FORM SIGNED BY OPS & MNT SLS ATTACHED 

  

 Operator and Flowserve started up the pump after a new seal flush system 

 was installed... A",P7238,1,9/4/2014,,SEAL,WEAR,REPLACE
20270039,"Notif ID: 
Eng Finding: WO $3k
No Form 1
Ops Finding: Form 3: Leakage, Ext. Above Fug Emission Limit
RCFA: The pump was written up as a seal leak, but inpsection in machine shop indicated a pipe nipple that was installed wrong in the field.  The seal tear down showed that all faces and othe components appeared to be in near new condition. 
SAP WO Long Desc: REPLACE PUMP SEALS-FE FAILURE 
 SAP 20270039  TRN: 2002504 
 P<(>&<)>ID 3-2130-0120 ATTACHED 
 REPLACE PUMP SEALS. REPLACE SEAL FLUSH NIPPLES AND APPLY SEALANT TO 
 PREVENT LEAKAGE OF VAPORS.  FE510169 ",P8710,1,9/24/2014,,CASING,LEAK,REPLACE
20304959,"Notif ID: 
Eng Finding: 
Ops Finding: 
SAP WO Long Desc: AVO-SOUTH C2+ PUMP DISCHARGE PIPE LEAK SAP 20304959 TRN: 2002504  P<(><)>ID ATTACHED  TWO PICTURES ATTACHED DETAILING LOCATION AND SPOOLPIECE FOR REMOVAL.  JLA ATTACHED  SOP-701 ATTACHED  TFF ATTACHE AVO ON P8710 [G700B]-REMOVE ",P8710,1,1/20/2015,,PIPE,LEAK,REPLACE
20345168,"Notif ID: 
Eng Finding: This appears to be a repeat failure. See work order 20270039 written in 9/24/2014. A leaking nipple that was installed improperly was confused for a leaking seal, but teardown of the pump and seal showed that the seal was in near new condition.  There is no report for the work on this REpair, but it appears the same component was repaired again.  - PT - 8/5/2015
Ops Finding: 
SAP WO Long Desc: R & R SEAL FLUSH FLANGED NIPPLE FE5101690169 SAP 20345168  TRN: 7116412XUS  P<(>&<)>ID 3-2130-0120 ATTACHED  FE PICTURE ATTACHED  REMOVE P8710 [SOUTH C2+ PUMP]''S SEAL FLUSH FLANGED NIPPLE. CHASE THREADS  OF SEAL RETAINING RING WHERE P",P8710,1,6/23/2015,,NIPPLE,LEAK,REPAIR
20374499,"Notif ID: 
Eng Finding: 
Ops Finding: after motor was pulled there was movement in pump shaft, stuffing box bushings were recommended to be replaced; high vibs found on IB side of motor. 
SAP WO Long Desc: REBUILD P8710 PER FORM-1",P8710,1,10/27/2015,,BUSHING,VIBRATION,REPLACE
20384973,"Notif ID: 
Eng Finding: constantly switching back and forth between pump repairs and seal repairs.
Ops Finding: Maintenace recommended pulling pump for full inspection and repair, business team chose to minimized repair scope and only work upper stuffing box bushing -AC 2/18/2016
SAP WO Long Desc: repair pump upper bushing after failure. ",P8710,1,12/8/2015,,BEARING,WEAR,REPAIR
20401577,"Notif ID: 
Eng Finding: Outside of KPI envelope for countable pump repairs - PT 3/3/2016
Ops Finding: 
SAP WO Long Desc: REPLACE P5094 DISCHARGE CHECK VALVE
 SAP 20401577 
 TRN: 2002529 
 P<(>&<)>ID 3-2133-0122 ATTACHED 
 PICTURE ATTACHED 
 TFF ATTACHED 
 REPLACE DISCHARGE CHECK VALVE AT P5094 EAST STRIPPER FEED PUMP.",P5094,1,2/15/2016,,VALVE,,REPLACE
20368238,"Notif ID: 
Eng Finding: Similar problems with poor seal flush lubrication but without report; it is indeterminate. -AC2/18/2016
Ops Finding: No flowserve analysis
SAP WO Long Desc: R & R PUMP SEAL CHECK BEARINGS COUPLING
 SAP 20368238 
 FORM-1 ATTACHED 
 TRN: 2002529 
 P<(>&<)>ID 3-2133-0102 ATTACHED 
 REPLACE P5115 FRESH KOR FEED PUMP SEAL. INSPECT BEARINGS AND COUPLING 
 AND REPAIR AS NECESSARY. INSPECT MOTOR AND REP",P5115,1,10/1/2015,,SEAL,,REPAIR
20402447,"Notif ID: 
Eng Finding: Outside of KPI envelope for countable pump repairs - PT 3/3/2016
Ops Finding: 
SAP WO Long Desc: REPLACE FAILED DISCH GATE VALVE P5116
 SAP 20402447 
 TRN: 2002529 
 P<(>&<)>ID 3-213
 PICTURE ATTACHED 
 REMOVE 2"" X 150# DISCHARGE GATE VALVE AND REPLACE WITH MONEL PLUG VALVE 
 FROM PMC''S STOCK. 
 There is not a GEMS",P5116,1,2/18/2016,,VALVE,,REPLACE
20258755,"Notif ID: 
Eng Finding: WO $2k
No RCFA.
No Form 3.
Wood's coupling replaced. - DFW 3/25/2015
The seal was worked the year before. The coupling was handled. I do not believe this to be end of life. If it was end of life then this should have been caught during the previous repair. All parts that are touched during a repair should be inspected for life expectancy. The coupling is touched during almost all pump repairs, and should have been assessed during the seal repair. - PT 7/1/2015
Ops Finding: Form 1:  operator found motor shaft turning and pump shaft was not.
SAP WO Long Desc: REPLACE COUPLING N Contact (P5117) Dualayers North Contact pump (033-M-P5117) the coupling is bad order.  The plastic coupling is broke. The motor runs but pump does not. Please  repair as needed.
 PUMP IS LO/TO AND READY TO COUPLE UP",P5117,1,8/18/2014,,COUPLING,UNDERTEMINED,REPLACE
20348954,"Notif ID: 
Eng Finding: failed due to alignment issues, installed new couipling and aligned pump and seasls failed-AC 9/30/2015
Seals failed a month later
Ops Finding: 
SAP WO Long Desc: REPLACE WOODS COUPLING & ALIGN P5155 SAP 20348954 P<(>&<)>ID 3-2133-0123 ATTACHED FORM-1 ATTACHED REMOVE BROKEN COUPLING FROM EAST KOR STRIPPER BOTTOMS PUMP P5155. ALIGN PUMP TO MOTOR AND INSTALL NEW COUPLING.",P5155,1,7/8/2015,,COUPLING,ALLIGMENT,REPLACE
20243543,"Notif ID: 
Eng Finding: WO purchased coupling inserts for replacement.  No form 1 or form 3 found. - DFW 3/4/2015
Ops Finding: 
SAP WO Long Desc: B/O COUPLING P5156
 B/O COUPLING WEST FRESH CAUSTIC PUMP 5156 ",P5156,1,6/23/2014,,COUPLING,UNDERTEMINED,REPLACE
20234820,"Notif ID: 11610410
Eng Finding: 
Ops Finding: No FE's found -no repair work done-PT 6/4/2014 3:12 PM
SAP WO Long Desc: FE9820 REPLACE SEAL [DOR] P5284
   SAP 20234820 
   FE9820 DUE 5/30/2014 
 REPLACE PUMP SEAL. 
 REPLACE PUMP SEAL TUBING & TUBING FITTINGS WITH NEW SS TUBING AND 
 FITTINGS.  REPLACE PUMP PRESSURE GAUGE AND USE PIPE DOPE ON THREADS OF GAUGE",P5284,1,5/21/2014,,,,
20243544,"Notif ID: 
Eng Finding: Replaced woods coupling. - DFW 3/4/2015
repair was under 200 dollars. But we still need to understand what the rootcause for the coupling failure was. Was it end of life, was it LTA alignment. Etc. ?? PT 4/15/2015
Ops Finding: 
SAP WO Long Desc: B/O COUPLING-P6497
 B/O COUPLING EAST FRESH CAUSTIC PUMP 6497 ",P6497,1,6/23/2014,,COUPLING,UNDERTEMINED,REPLACE
20264581,"Notif ID: 
Eng Finding: Gate valve replacement
Ops Finding: 
SAP WO Long Desc: REPLACE SUCTION & DISCHARGE GATE VALVES

  

 SAP 20264581 

 P<(>&<)>ID 3-2133-0123 ATTACHED 

 TRN: 2002529 

 PICTURE ATTACHED 

 TFF ATTACHED 

  

 REPLACE SUCTION AND DISCHARGE GATE VALVES ON P6635 WEST STRIPPER BTMS 

 PUMP. 

",P6635,1,9/5/2014,,VALVE,,REPLACE
11193714,"Notif ID: 
Eng Finding: Outside of KPI envelope for countable pump repairs - PT 3/3/2016
Ops Finding: 
SAP WO Long Desc: GEMSTM - REPLACE STEAM UNION P7044
 SAP 11193714 
 TRN: 7115487XUS 
 P<(>&<)>ID 3-2133-0201 ATTACHED 
 PICTURE ATTACHED 
 REPLACE 3/4"" STEAM UNION SEEN IN ATTACHED PICTURE. UNION LOCATED ON THE 
 P7044 EAST FRESH NaOH PUMP DISCHARGE ",P7044,1,2/23/2016,,UNION,,REPLACE
20373311,"Notif ID: 
Eng Finding: 
Ops Finding: 
SAP WO Long Desc: PURCHASE NEW MERCAPTAN PUMP
 SAP 20373311 
 TRN: 2001712 
 P<(>&<)>ID 3-2133-0124 ATTACHED 
 Purchase one new Mercaptan pump identical to the last such pump 
 purchased in October 2015.",P4239,0,10/22/2015,,,,
20255447,"Notif ID: 
Eng Finding: Not a failure.  Cooler is for turbine driver and gearbox. - DFW 9/9/2014
Ops Finding: 
SAP WO Long Desc: REPLACE COOLER CT5 SOUTH TURBINE T-4297
 HDC south CT5 turbine T-4298 needs lube oil cooler replaced.  JACOB-HOLD OFF ON THIS EXCEPT PLEASE GET A QUOTE FOR A NEW-STYLE COOLER AND EMAIL IT TO ME. I WILL USE THYIS WORK ORDER FOR A VAC TRUCK AN",P4297,0,8/5/2014,,,,
20329658,"Notif ID: 
Eng Finding: Work order incorrectly written against the pump and not the turbine. The Work order should be closed and written against the correct piece of equipment. - PT -5/14/2015
Ops Finding: 
SAP WO Long Desc: R & R LUBE OIL COOLER 37T4297 SAP 20329658 TRN: 2001674  P<(>&<)>ID 3-2137-0224 ATTACHED 
 MOC XXXXXXXX  REMOVE ORIGINAL LUBE OIL COOLER FROM T-4297. PURCHASE AND INSTALL A NEW  LUBE OIL COOLER PER MOC #XXXXXXXX AND USE NEW SS TUBING F",P4297,0,4/20/2015,,,,
20257883,"Notif ID: 
Eng Finding: Test workorder - DFW 9/9/2014
Ops Finding: 
SAP WO Long Desc: SUB- TEST SUB WORK ORDER",P5094,0,8/13/2014,,,,
20384298,"Notif ID: 12657587
Eng Finding: 
Ops Finding: 
SAP WO Long Desc: GENERATOR/DEHYDRATOR RENTAL 1ST STG CHRG
 SAP 20384298 
 12/05/2015 18:46- 
 RENT GENERATOR and DEHYDRATOR FOR FIRST STAGE CHARGE PUMP. 
 CURRENTLY BORROWING DEHYDRATOR FROM POWER PLANT 2.",P5280,0,12/5/2015,,,,
50099111,"Notif ID: 12663249
Eng Finding: 
Ops Finding: 
SAP WO Long Desc: RENT A GENERATOR FOR P5280 DEHYDRATOR
 SAP 50099111 
 RENTAL FORM ATTACHED 
 RENT GENERATOR FROM UNITED RENTALS AND CONNECT TO LUBE OIL PURIFIER AT 
 P5280 1ST STAGE CHARGE PUMP.",P5280,0,12/7/2015,,,,
20278474,"Notif ID: 11905692
Eng Finding: Duplicate of 20278265.  Also, not a failure.  Operations worked tubing to clear FE. - DFW 11/11/2014
Ops Finding: 
SAP WO Long Desc: R & R P5284 SEAL FLUSH FLARE CHECK VALVE SAP 20278474  TRN: 2002527 
 P<(>&<)>ID ATTACHED  REPLACE TUBING CHECK VALVE ON SEAL TUBING TO FLARE. FE LEAK COMING FROM  FLARE GaS FLOWING BACK INTO SEALS. ",P5284,0,10/23/2014,,,,
20397948,"Notif ID: 12759819
Eng Finding: Outside of KPI envelope for countable pump repairs - PT 2/11/2016
Ops Finding: Opportunistic Maint after Power Outage
SAP WO Long Desc: REPLACE P5285 SUCTION & DISCHARGE MOV''s
 SAP 20397948 
 TRN: 2002525 
 P<(>&<)>ID 3-2137-0112 ATTACHED 
 TFF ATTACHED 
 CI-ACTUATION QUOTE ATTACHED 
 PETROVALVE GATE VALVE BODY QUOTE ATTACHED 
 REMOVE EXISTING SUCTION AND DISCHARGE MOV''s ",P5285,0,1/30/2016,,,,
20311059,"Notif ID: 12119198
Eng Finding: Not a failure. Insulation abatement. - DFW 3/16/2015
Ops Finding: 
SAP WO Long Desc: HDC-REMOVE NON BLUE-BAND INSULATION [JDP: Reopened per Richard Schardan email of 3/2/15 to create Empire  PO.]  SAP 20311059  CLEAN UP SUSPECTED ASBESTOS INSULATION AND ISOLATE LOCATION ABOVE GRADE  WHERE INSULATION CAME FROM IF ",P5286,0,2/9/2015,,,,
20397949,"Notif ID: 12764940
Eng Finding: Outside of KPI envelope for countable pump repairs - PT 2/11/2016
Ops Finding: Opportunistic Maint after Power Outage
SAP WO Long Desc: REPLACE P5286 SUCTION & DISCHARGE MOV''s
 SAP 20397949 
 TRN: 2002525 
 P<(>&<)>ID 3-2137-0112 ATTACHED 
 TFF ATTACHED 
 CI-ACTUATION QUOTE ATTACHED 
 PETROVALVE GATE VALVE BODY QUOTE ATTACHED 
 REMOVE EXISTING SUCTION AND DISCHARGE MOV''s ",P5286,0,1/30/2016,,,,
20230288,"Notif ID: 11578863
Eng Finding: 
Ops Finding: 
SAP WO Long Desc: Duplicate work order to 20227462
   Duplicate to work order 20227462 
 Mount Vibe Probes and EHM Cable P5287 
   Mount I/B <(>&<)> O/B Vibration Probes on P5287 NORTH Stabilizer 
 Reboiler  pump. Then put in step to have the instrument p",P5287,0,5/6/2014,,,,
20390348,"Notif ID: 12702758
Eng Finding: This wo was only written to accrued cost that should have been written in Aug failure.
Ops Finding: 
SAP WO Long Desc: BLIND & REPAIR P5287 N STABILIZER REBOIL
 SAP 20390348 
 TRN: 7115806XUS 
 P<(>&<)>ID ATTACHED 3-2137-0112 
 SIGNED DEVIATION ATTACHED 
 FOR CHARGES TO PUMP-SIDE REPAIRS THAT HAVE BEEN GETTING CHARGED TO THE 
 MOTOR-SIDE OF P5287 [SAP2038316",P5287,0,12/29/2015,,,,
20333826,"Notif ID: 12248017
Eng Finding: Proactive upgrade to SS seal flush lines. Need to follow-up on this WO. It is not TECO'd yet. This work should have been completed during T/A. - PT 8/5/2015
Ops Finding: 
SAP WO Long Desc: P5289-R & R SEAL FLUSH TUBING & FITTINGS SAP 20333826 
 TRN: 7116180XUS & 7115791XUS  P<(>&<)>ID 3-2137-0116 Attached 
 Replace the seal flush tubing and all fittings on P5289 [P3308B], 
 Stabilizer and Splitter reflux common spare pump wit",P5289,0,5/6/2015,,,,
10624630,"Notif ID: 11471989
Eng Finding: These work orders have been marked Not a Repair due to the necessity for preventative maintenance to keep them running. - PT- 4/14/2014
Ops Finding: Ensure API plan 32/62 is operable at all times
SAP WO Long Desc: LMZ PM PLUNGER PUMP (PM15130) Perform the preventative maintenance work as detailed on the		 
 task sheet.		  LMS PM PLUNGER PUMP  (PM15130) Perform the preventative maintenance work as detailed on the  task sheet. ",P7700,0,3/12/2014,,,,
20233551,"Notif ID: 11600261
Eng Finding: 
Ops Finding: Just ordering parts
SAP WO Long Desc: PURCHASE 2 GE TEST RIGS FOR HYDRIL PM
 PURCHASE TWO TEST KITS TO PROVIDE FOR PM WORK ON THE HYDRIL ACCUMULATORS  ATTACHED TO THE WATER INJECTION PUMPS. CASEY BOCK TO RECEIVE ONE KIT. 
 COMPLEX PMC TO RECEIVE THE OTHER KIT. ",P7700,0,5/16/2014,,,,
10732836,"Notif ID: 11720292
Eng Finding: integral gear pm not inside of the envelope - PT 7/30/2014
Ops Finding: 
SAP WO Long Desc: LMZ PM PLUNGER PUMP P7700
 (PM15130) Perform the preventative maintenance work as detailed on the  task sheet.  LMS PM PLUNGER PUMP  (PM15130) Perform the preventative maintenance work as detailed on the 
 task sheet. ",P7700,0,7/16/2014,,,,
10825049,"Notif ID: 11942115
Eng Finding: PM, not a failure. - DFW 12/3/2014
Ops Finding: 
SAP WO Long Desc: LMZ PM PLUNGER PUMP P7700
 (PM15130) Perform the preventative maintenance work as detailed on the  task sheet.
 LMS PM PLUNGER PUMP  (PM15130) Perform the eventative maintenance work as detailed on the  task sheet. ",P7700,0,11/12/2014,,,,
20320664,"Notif ID: 12177415
Eng Finding: 
Ops Finding: 
SAP WO Long Desc: R & R WET END P7700 N. H20 INJECTION SAP 20320664  TRN: 2001674  P<(>&<)>ID 3-2137-0209 ATTACHED  P7700 NORTH H20 INJECTION PUMP LOW FLOW RATE AFTER REBUILD-  REMOVE WET END AND REPLACE WITH NEW STOREOOM STOCK WET END LOCATED IN  W Spare Purchase",P7700,0,3/13/2015,,,,
10931441,"Notif ID: 12186464
Eng Finding: 
Ops Finding: 
SAP WO Long Desc: LMZ PM PLUNGER PUMP (PM15130) Perform the preventative maintenance work as detailed on the		  task sheet.		  LMS PM PLUNGER PUMP  (PM15130) Perform the preventative maintenance work as detailed on the  task sheet.",P7700,0,3/18/2015,,,,
11025173,"Notif ID: 12405152
Eng Finding: Per table 4 of TME 062 Pump KPIS this is npot a dountable repair. - PT 8/11/2015
Ops Finding: 
SAP WO Long Desc: LMZ PM PLUNGER PUMP (PM15130) Perform the preventative maintenance work as detailed on the task sheet. LMS PM PLUNGER PUMP (PM15130) Perform the preventative maintenance work as detailed on the task sheet.",P7700,0,7/15/2015,,,,
11115008,"Notif ID: 12615704
Eng Finding: 
Ops Finding: 
SAP WO Long Desc: LMZ PM PLUNGER PUMP
 (PM15130) Perform the preventative maintenance work as detailed on the 
 task sheet. 
 LMS PM PLUNGER PUMP 
 (PM15130) Perform the preventative maintenance work as detailed on the 
 task sheet.",P7700,0,11/11/2015,,,,
20396195,"Notif ID: 12612509
Eng Finding: Outside of KPI envelope for countable pump repairs - PT 2/11/2016
Ops Finding: 
SAP WO Long Desc: REPLACE Start/Stop Switch
 North Water Injection Pump Stop Switch was B/O. Would not stop for 
 several attempts",P7700,0,1/24/2016,,,,
10624633,"Notif ID: 11472170
Eng Finding: These work orders have been marked Not a Repair due to the necessity for preventative maintenance to keep them running. - PT- 4/14/2014
Ops Finding: Ensure pump does not run dry
SAP WO Long Desc: LMZ PM PLUNGER PUMP
 (PM15130) Perform the preventative maintenance work as detailed on the	 task sheet.		 
   LMS PM PLUNGER PUMP 
 (PM15130) Perform the preventative maintenance work as detailed on the 
 task sheet. ",P7701,0,3/12/2014,,,,
10732839,"Notif ID: 11720293
Eng Finding: integral gear pm not inside of the envelope - PT 7/30/2014
Ops Finding: 
SAP WO Long Desc: LMZ PM PLUNGER SPARE PUMP P7701
 (PM15130) Perform the preventative maintenance work as detailed on the  task sheet.  LMS PM PLUNGER PUMP  (PM15130) Perform the preventative maintenance work as detailed on the 
 task sheet. ",P7701,0,7/16/2014,,,,
20276995,"Notif ID: 11894547
Eng Finding: PM external to pump. - DFW 11/11/2014
Ops Finding: 
SAP WO Long Desc: PM HYDRIL- R & R BLEEDER VALVES
 SAP 20276995  TRN: 2001674 
 P<(>&<)>ID ATTACHED  PM HYDRIL. IF PRESSURE AT PM IS <250PSIG, REPLACE WITH EW HYDRIL FROM  MHF/WAREHOUSE.  REPLACE THE TWO BROKEN 3/4"" GATE VALVES LOCATED BELOW THE RV O",P7701,0,10/17/2014,,,,
10825051,"Notif ID: 11942116
Eng Finding: PM, not a failure. - DFW 12/3/2014
Ops Finding: 
SAP WO Long Desc: LMZ PM PLUNGER PUMP P7701
 (PM15130) Perform the reventative maintenance work as detailed on the  task sheet.  LMS PM PLUNGER PUMP  (PM15130) Perform the preventative maintenance work as detailed on the  task sheet. ",P7701,0,11/12/2014,,,,
10931445,"Notif ID: 12186466
Eng Finding: P
Ops Finding: 
SAP WO Long Desc: LMZ PM PLUNGER PUMP (PM15130) Perform the preventative maintenance work as detailed on the		  task sheet.		  LMS PM PLUNGER PUMP  (PM15130) Perform the preventative maintenance work as detailed on the  task sheet.",P7701,0,3/18/2015,,,,
11025176,"Notif ID: 12405153
Eng Finding: Per table 4 of TME 062 Pump KPIS this is npot a dountable repair. - PT 8/11/2015
Ops Finding: 
SAP WO Long Desc: LMZ PM PLUNGER PUMP (PM15130) Perform the preventative maintenance work as detailed on the task sheet. LMS PM PLUNGER PUMP (PM15130) Perform the preventative maintenance work as detailed on the task sheet.",P7701,0,7/15/2015,,,,
11115009,"Notif ID: 12615705
Eng Finding: 
Ops Finding: 
SAP WO Long Desc: LMZ PM PLUNGER PUMP
 (PM15130) Perform the preventative maintenance work as detailed on the 
 task sheet. 
 LMS PM PLUNGER PUMP 
 (PM15130) Perform the preventative maintenance work as detailed on the 
 task sheet.",P7701,0,11/11/2015,,,,
20203311,"Notif ID: 11404701
Eng Finding: BT is purchasing a spare pump for the warehouse. - PT 3/12/2014
Ops Finding: 
SAP WO Long Desc: PURCHASE NEW IMO SEAL OIL PUMP PER QUOTE
 SAP 20203311 
 QUOTE ATTACHED 
P<(>&<)>ID ATTACHED 
BR2208 ATTACHED 
 PURCHASE ONE NEW C-301 MAIN SEAL OIL IMO PUMP PER ATTACHED QUOTE. BR2208 
 SHOULD DESIGNATE A BIN LOCATION FOR THIS PUMP. N",P8235,0,2/5/2014,,,,
20203257,"Notif ID: 
Eng Finding: BT wants to purchase this pump to try out not a repair - PT 3/12/2014
Ops Finding: 
SAP WO Long Desc: PURCHASE NEW LEISTRITZ PUMP & CARTRIDGE
 QUOTE ATTACHED 
 P<(>&<)>ID ATTACHED 
 BR2208 WILL BE ATTACHED ASAP 
 PURCHASE ONE NEW SEAL OIL LEISTRITZ PUMP AND ONE SPARE CARTRIDGE ELEMENT 
 PER ATTACHED QUOTE. WILL USE BR2208 TO DESIGNATE A BIN L",P8584,0,2/5/2014,,,,
20226577,"Notif ID: 
Eng Finding: Workorder is to purchase seal for new spare pump that will be in the storehouse.  A new workorder will be written when the pump is installed in the field. - DFW 5/5/2014
Ops Finding: 
SAP WO Long Desc: PURCHASE NEW SEAL & INSTALL ON NEW P8812
  SAP 20226577  P<(>&<)>ID ATTACHED 
 SEAL QUOTE BELOW FROM FLOWSERVE. PURCHASE NEW SEAL AND INSTALL ON NEW 
 P8812 IN SHOP. PUMP WILL BE STOREROOM STOCKED VIA BR2208 AFTER SEAL IS 
 INSTALLED. ",P8812,0,4/23/2014,,,,
